Trans,s11a,s22a,s33a,s11m,s22m,s33m,t12a,t13a,t23a,t12m,t13m,t23m,fi11,fi22,fi33,fi12,fi13,fi23,Testing,mat,matgr,Rm,Re,f-1,f0,b-1,b0,rb-1,t-1,t0,Nx,s11aW,s22aW,s33aW,t12aW,t13aW,t23aW,gramW
90Y,0,0,0,0,0,0,0,0,65.28,0,0,196.36,0,0,0,0,0,0,To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,0,0,0,135.6816421,0.473
90Y,0,0,72.48,0,0,24.14,0,0,72.48,0,0,24.28,0,0,0,0,0,90,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,84.33610272,0,0,84.40048056,0.473
90Y,0,0,55.72,0,0,55.72,0,0,55.83,0,0,55.72,0,0,0,0,0,0,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,80.28860561,0,0,80.40533279,0.473
90Y,0,0,74.75,0,0,24.97,0,0,74.75,0,0,25.12,0,0,0,0,0,0,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,87.01143926,0,0,87.08039041,0.473
90Y,0,0,124.02,0,0,0,0,0,0,0,0,124.02,0,0,0,0,0,0,Ten+To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,124.02,0,0,0,0.473
90Y,0,0,77.58,0,0,232.74,0,0,0,0,0,0,0,0,0,0,0,0,Ten,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,161.0776892,0,0,0,0.473
90Y,0,0,66.29,0,0,375.65,0,0,0,0,0,0,0,0,0,0,0,0,Ten,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,180.1570982,0,0,0,0.473
90Y,0,0,114,0,0,0,0,0,114.34,0,0,0,0,0,0,0,0,0,PB+To,2124-T851,A,477.1,439.8,235.5365974,339.3916901,203.2077249,0,0,135.9871179,227.7848116,200000,0,0,114,0,0,114.34,0.473
90Y,0,0,181.13,0,0,0,0,0,59.95,0,0,0,0,0,0,0,0,0,PB+To,2124-T851,A,477.1,439.8,235.5365974,339.3916901,203.2077249,0,0,135.9871179,227.7848116,200000,0,0,181.13,0,0,59.95,0.473
90Y,0,0,159.84,0,0,0,0,0,53.39,0,0,0,0,0,0,0,0,90,PB+To,2124-T851,A,477.1,439.8,235.5365974,339.3916901,203.2077249,0,0,135.9871179,227.7848116,200000,0,0,159.84,0,0,53.39,0.473
